"white","black","hispanic","poverty","density","age65plus","population2014","population2010","clinton","trump","romney","obama","asian","highschool","bachelor","income","immigrant","foreign_lang","household_size","female","age18under","landarea","veteran","county_name","fips","state_abbr"
0.511,0.408,0.121,18.7,129.5,0.075,65198,63469,0.592650167889566,0.380860589478921,0.344532606000496,0.646355070666997,0.024,0.909,0.202,43832,0.065,0.109,2.73,0.488,0.287,489.8,10207,"Liberty County",13179,"GA"
0.666,0.316,0.013,26.5,38,0.207,7622,7996,0.31,0.672926829268293,0.634124293785311,0.358418079096045,0.005,0.821,0.114,35625,0.011,0.016,2.3,0.507,0.191,210.38,732,"Lincoln County",13181,"GA"
0.683,0.256,0.118,19.2,36.1,0.077,17113,14448,0.330007301046483,0.63835483085909,0.607501320655045,0.378763866877971,0.012,0.85,0.14,42651,0.049,0.082,3.11,0.497,0.288,400.29,1658,"Long County",13183,"GA"
0.59,0.366,0.055,24.3,220.2,0.11,113523,109233,0.396979327954799,0.578817265639855,0.548458948458948,0.443356643356643,0.017,0.84,0.231,37365,0.038,0.057,2.7,0.511,0.248,496.07,9100,"Lowndes County",13185,"GA"
0.947,0.019,0.049,18.1,105.9,0.157,31176,29966,0.179811749432003,0.780022719896138,0.793620150763008,0.188361831218974,0.007,0.85,0.254,43775,0.033,0.045,2.62,0.502,0.189,282.93,2423,"Lumpkin County",13187,"GA"
0.372,0.598,0.041,29.4,36.8,0.149,13792,14740,0.63097737345463,0.359225565663634,0.323154151851077,0.671616816565572,0.016,0.705,0.101,30240,0.036,0.066,2.64,0.459,0.199,400.64,895,"Macon County",13193,"GA"
0.877,0.094,0.047,17.9,99.6,0.156,28312,28120,0.202846379238175,0.769778149853495,0.761891867497066,0.224388482715046,0.012,0.787,0.149,42549,0.031,0.049,2.86,0.507,0.231,282.31,1787,"Madison County",13195,"GA"
0.64,0.308,0.076,20.5,23.9,0.17,8797,8742,0.381087024819353,0.603518693056865,0.546574044837386,0.445532049257973,0.01,0.751,0.106,33301,0.058,0.09,2.87,0.501,0.218,366,970,"Marion County",13197,"GA"
0.568,0.407,0.028,22.2,85,0.159,21370,21875,0.399115235217954,0.586102719033233,0.571205007824726,0.421596244131455,0.005,0.746,0.137,37487,0.012,0.027,2.62,0.531,0.252,257.46,1112,"McDuffie County",13189,"GA"
0.628,0.349,0.02,14.9,33.8,0.217,14214,14332,0.389954182928899,0.590870524350925,0.537659876835623,0.451602715932418,0.004,0.805,0.158,39068,0.017,0.027,2.81,0.508,0.19,424.3,1468,"McIntosh County",13191,"GA"
0.582,0.394,0.022,21.1,43.9,0.186,21198,21992,0.41389826816251,0.568129833351487,0.524354681931094,0.467437088238471,0.007,0.73,0.089,37333,0.007,0.017,2.62,0.52,0.224,501.22,1383,"Meriwether County",13199,"GA"
0.694,0.281,0.02,23,21.7,0.196,5958,6129,0.24488188976378,0.743307086614173,0.687364620938628,0.306137184115523,0.007,0.799,0.119,32260,0.007,0.011,2.39,0.516,0.234,282.42,354,"Miller County",13201,"GA"
0.498,0.48,0.043,26.2,45.9,0.149,22771,23498,0.444444444444444,0.543718976708667,0.501994439743745,0.493291429952859,0.007,0.723,0.096,32054,0.023,0.037,2.61,0.477,0.237,512.09,1508,"Mitchell County",13205,"GA"
0.739,0.237,0.023,12.9,66.8,0.168,27051,26461,0.281656804733728,0.695936883629191,0.681295374826658,0.30826331674688,0.01,0.795,0.187,48630,0.017,0.027,2.66,0.496,0.209,395.66,2069,"Monroe County",13207,"GA"
0.714,0.268,0.06,24.5,38.1,0.155,8991,9123,0.237921348314607,0.749438202247191,0.694857739493605,0.296267293134952,0.004,0.823,0.155,32702,0.038,0.052,2.6,0.483,0.222,239.52,562,"Montgomery County",13209,"GA"
0.74,0.232,0.03,15.4,51.4,0.182,17956,17868,0.281717011128776,0.695177530471648,0.685226264418811,0.305124223602484,0.008,0.817,0.227,47729,0.018,0.021,2.71,0.515,0.23,347.35,1357,"Morgan County",13211,"GA"
0.958,0.014,0.14,22.4,115,0.133,39410,39628,0.144823699887297,0.832394139430043,0.75287715228834,0.226782050138282,0.005,0.693,0.096,34888,0.081,0.131,2.79,0.503,0.253,344.47,2122,"Murray County",13213,"GA"
0.479,0.461,0.075,19.6,877.5,0.12,200887,190545,0.579654566744731,0.39375,0.390129243005255,0.603010935946598,0.025,0.854,0.226,41339,0.054,0.091,2.53,0.508,0.243,216.39,20679,"Muscogee County",13215,"GA"
0.536,0.43,0.049,15.2,367.3,0.119,103675,99958,0.500970607714619,0.477470482106561,0.485445205479452,0.505460940392447,0.011,0.845,0.194,50580,0.057,0.062,2.93,0.523,0.271,272.16,7341,"Newton County",13217,"GA"
0.89,0.054,0.046,9.3,178,0.135,35093,32815,0.276037834997373,0.677088807146611,0.73436279516914,0.248753229586012,0.039,0.913,0.431,75004,0.05,0.074,2.88,0.511,0.268,184.29,2131,"Oconee County",13219,"GA"
0.795,0.177,0.039,16.4,33.9,0.18,14673,14899,0.275037593984962,0.695037593984962,0.67913071268776,0.305688718440396,0.007,0.79,0.18,45729,0.016,0.03,2.8,0.507,0.216,439.01,1117,"Oglethorpe County",13221,"GA"
0.784,0.18,0.057,11.4,455.8,0.095,148987,142324,0.278695376232566,0.691103852881534,0.71210745100779,0.275596464875817,0.011,0.885,0.234,61837,0.041,0.064,2.99,0.512,0.278,312.22,10479,"Paulding County",13223,"GA"
0.515,0.451,0.073,24.6,184.3,0.133,26922,27696,0.475091130012151,0.505187400691653,0.45917036264023,0.534046438820767,0.01,0.827,0.192,39844,0.059,0.095,2.62,0.517,0.223,150.27,2354,"Peach County",13225,"GA"
0.958,0.017,0.031,11.9,126.8,0.203,29997,29422,0.141396080675154,0.833285652982406,0.832241773849917,0.155843131066046,0.008,0.808,0.225,51383,0.028,0.039,2.63,0.507,0.209,232.06,2768,"Pickens County",13227,"GA"
0.878,0.093,0.051,20.5,59.3,0.156,18991,18758,0.123749486090174,0.86350555022612,0.827757487216947,0.164207450693937,0.006,0.776,0.118,39067,0.023,0.049,2.67,0.504,0.254,316.49,1398,"Pierce County",13229,"GA"
0.873,0.105,0.016,11.2,82.7,0.146,17784,17869,0.142824207492795,0.838386167146974,0.822323743672058,0.167304605506853,0.005,0.851,0.17,53865,0.011,0.018,2.86,0.505,0.249,216.09,1400,"Pike County",13231,"GA"
0.836,0.13,0.13,23.4,133.6,0.149,41133,41475,0.202217827376748,0.777369684983755,0.721502209131075,0.265684830633284,0.008,0.727,0.131,39208,0.081,0.131,2.78,0.509,0.26,310.33,2804,"Polk County",13233,"GA"
0.656,0.317,0.035,15.7,48.2,0.189,11483,11999,0.306837131739855,0.67704280155642,0.663950013583265,0.331160010866612,0.011,0.775,0.096,41550,0.022,0.059,2.54,0.568,0.197,249.03,932,"Pulaski County",13235,"GA"
0.704,0.273,0.066,14,61.6,0.215,21192,21218,0.291061393277489,0.690912946665253,0.674633351439435,0.31689299293862,0.006,0.845,0.187,44764,0.047,0.08,2.49,0.515,0.213,344.64,2025,"Putnam County",13237,"GA"
0.513,0.475,0.014,26.4,16.6,0.277,2315,2513,0.441570881226054,0.550766283524904,0.452127659574468,0.542553191489362,0.002,0.723,0.032,31068,0.003,0.017,2.57,0.506,0.176,151.24,223,"Quitman County",13239,"GA"
0.952,0.016,0.084,21.5,44,0.255,16243,16276,0.181532268209838,0.790917096490125,0.773460607690239,0.209464909922022,0.009,0.852,0.266,35423,0.068,0.095,2.28,0.506,0.183,369.99,1503,"Rabun County",13241,"GA"
0.377,0.609,0.021,25.4,18,0.209,7313,7719,0.551640759930915,0.438687392055268,0.414262023217247,0.580099502487562,0.005,0.723,0.174,30023,0.03,0.029,2.38,0.534,0.206,428.24,576,"Randolph County",13243,"GA"
0.395,0.555,0.046,25.1,618.4,0.126,201368,200549,0.649842565908848,0.32608869676593,0.327407595257719,0.665200025359792,0.018,0.837,0.205,37749,0.033,0.059,2.66,0.516,0.237,324.33,20693,"Richmond County",13245,"GA"
0.444,0.51,0.1,14.7,656.5,0.128,87754,85215,0.617361462129878,0.358163292452579,0.413712083212334,0.577575965574593,0.019,0.862,0.26,52579,0.105,0.113,2.89,0.527,0.256,129.79,6602,"Rockdale County",13247,"GA"
0.769,0.215,0.044,22.3,30,0.147,5163,5010,0.210057621791514,0.771084337349398,0.735697940503433,0.25629290617849,0.008,0.73,0.142,38425,0.022,0.077,2.73,0.526,0.277,166.91,267,"Schley County",13249,"GA"
0.562,0.417,0.017,27,22.6,0.168,14085,14593,0.403579575364099,0.579926302860151,0.539143279172821,0.454455933037912,0.005,0.789,0.13,34848,0.004,0.018,2.72,0.512,0.227,645.1,946,"Screven County",13251,"GA"
0.646,0.33,0.029,26,37.1,0.218,8686,8729,0.331562762091138,0.655018171652223,0.59601593625498,0.391766268260292,0.008,0.812,0.122,30521,0.014,0.016,2.63,0.52,0.218,235.23,644,"Seminole County",13253,"GA"
0.637,0.332,0.045,21.5,326.1,0.161,63988,64073,0.360331534309946,0.602775636083269,0.594684120205931,0.394460629764138,0.009,0.766,0.148,41534,0.027,0.049,2.74,0.517,0.245,196.47,5072,"Spalding County",13255,"GA"
0.851,0.113,0.03,19.8,146.1,0.183,25480,26175,0.188012295081967,0.787090163934426,0.761276011408049,0.224252667159607,0.009,0.804,0.142,37898,0.02,0.029,2.7,0.518,0.224,179.13,1844,"Stephens County",13257,"GA"
0.451,0.515,0.245,30.7,13.2,0.153,5744,6058,0.594252313687287,0.392109108621529,0.360097323600973,0.636009732360097,0.01,0.631,0.1,23451,0.136,0.148,2.74,0.389,0.154,458.73,330,"Stewart County",13259,"GA"
0.44,0.528,0.053,32.3,68,0.148,31232,32817,0.503052948145448,0.480725416932471,0.454483925549915,0.538917089678511,0.014,0.762,0.185,33796,0.034,0.072,2.63,0.526,0.24,482.7,1955,"Sumter County",13261,"GA"
0.413,0.566,0.021,21.8,17.5,0.191,6390,6863,0.617021276595745,0.368794326241135,0.344412607449857,0.648710601719198,0.002,0.767,0.123,32424,0.008,0.028,2.49,0.523,0.188,391.39,541,"Talbot County",13263,"GA"
0.405,0.569,0.04,30,8.8,0.224,1693,1717,0.607580824972129,0.389074693422519,0.334027055150884,0.661810613943809,0.008,0.683,0.093,25465,0.016,0.026,2.49,0.511,0.185,194.61,104,"Taliaferro County",13265,"GA"
0.681,0.295,0.105,27.4,53.2,0.125,25224,25519,0.243930803895915,0.74022386974851,0.706218083508561,0.28446981075398,0.005,0.751,0.116,37587,0.054,0.113,2.62,0.423,0.212,479.4,1968,"Tattnall County",13267,"GA"
0.601,0.382,0.023,28.2,23.6,0.182,8442,8906,0.380658436213992,0.606114050558495,0.550749222504948,0.444161718970879,0.008,0.764,0.101,27455,0.014,0.019,2.24,0.525,0.21,376.69,668,"Taylor County",13269,"GA"
0.613,0.366,0.147,30.5,37.7,0.153,16518,16500,0.34607274644175,0.645492883500264,0.571988924780803,0.416243654822335,0.008,0.739,0.109,26634,0.108,0.123,2.27,0.407,0.177,437.3,1021,"Telfair County",13271,"GA"
0.372,0.603,0.026,31.6,27.8,0.177,9132,9507,0.542474276142618,0.447954055994257,0.417007730786721,0.578444747612551,0.004,0.656,0.087,32628,0.012,0.024,2.66,0.525,0.236,335.44,668,"Terrell County",13273,"GA"
0.605,0.368,0.034,26.5,82.1,0.168,44959,44719,0.381099839829151,0.59930592632141,0.58876629889669,0.403895898220979,0.009,0.818,0.181,34035,0.025,0.041,2.51,0.526,0.241,544.6,3525,"Thomas County",13275,"GA"
0.666,0.301,0.113,27.9,154.9,0.14,40704,40122,0.304157549234136,0.678336980306346,0.660116605484776,0.333981141582092,0.015,0.775,0.16,34591,0.057,0.117,2.84,0.519,0.251,258.92,1993,"Tift County",13277,"GA"
0.708,0.26,0.112,26.9,74.8,0.152,27282,27223,0.256697408871322,0.725955204216074,0.698489231758277,0.293581913639773,0.009,0.792,0.152,31189,0.05,0.1,2.6,0.526,0.273,364.01,1863,"Toombs County",13279,"GA"
0.969,0.012,0.026,16.3,62.9,0.322,11098,10471,0.179304192685103,0.799435028248588,0.784867673323592,0.20539048546842,0.007,0.868,0.227,36570,0.031,0.041,2.29,0.522,0.138,166.56,1303,"Towns County",13281,"GA"
0.661,0.323,0.029,25.8,34.5,0.15,6778,6885,0.318518518518519,0.66962962962963,0.601168736303871,0.390065741417093,0.003,0.744,0.123,37894,0.005,0.012,2.52,0.497,0.245,199.44,342,"Treutlen County",13283,"GA"
0.607,0.354,0.037,23.6,161.9,0.137,69469,67044,0.372077695498779,0.606482378940022,0.584023099133782,0.405967276227141,0.018,0.818,0.186,41161,0.042,0.059,2.7,0.518,0.253,413.99,4638,"Troup County",13285,"GA"
0.583,0.394,0.045,22,31.3,0.186,8153,8930,0.366666666666667,0.617699115044248,0.570022497187851,0.424071991001125,0.008,0.721,0.098,28326,0.034,0.044,2.61,0.509,0.263,285.39,491,"Turner County",13287,"GA"
0.57,0.409,0.019,28.7,25.2,0.196,8320,9023,0.486059708857636,0.501850481125093,0.453679447487497,0.540366753989045,0.003,0.703,0.108,31234,0.005,0.008,2.85,0.511,0.191,358.4,559,"Twiggs County",13289,"GA"
0.967,0.009,0.031,17.7,66.3,0.313,21984,21356,0.162970346374284,0.818091203588338,0.792178468208092,0.193009393063584,0.006,0.847,0.196,40009,0.02,0.052,2.3,0.516,0.168,321.93,2544,"Union County",13291,"GA"
0.695,0.28,0.025,20.5,84,0.178,26256,27153,0.317740754302453,0.667154888319297,0.642178200230967,0.351336945900329,0.007,0.776,0.114,35329,0.018,0.026,2.55,0.523,0.224,323.44,1945,"Upson County",13293,"GA"
0.93,0.045,0.02,16.7,154,0.166,68218,68756,0.175988971970425,0.791094030661264,0.742492801316331,0.240824534942182,0.005,0.791,0.14,39963,0.011,0.024,2.57,0.507,0.227,446.38,5925,"Walker County",13295,"GA"
0.796,0.17,0.039,13.8,257.2,0.142,87615,83768,0.204799010513296,0.769152752009895,0.772371573063615,0.216635613521427,0.014,0.831,0.184,52369,0.044,0.064,2.84,0.513,0.259,325.68,5764,"Walton County",13297,"GA"
0.673,0.293,0.037,24.3,40.7,0.162,35515,36306,0.282798353909465,0.700246913580247,0.665352679694708,0.326427912438145,0.011,0.804,0.139,34572,0.034,0.058,2.48,0.505,0.238,892.46,2528,"Ware County",13299,"GA"
0.382,0.599,0.011,31.6,20.5,0.203,5520,5834,0.56303602058319,0.424957118353345,0.392545598731166,0.604678826328311,0.004,0.732,0.073,27796,0.009,0.02,2.55,0.531,0.215,284.3,333,"Warren County",13301,"GA"
0.455,0.527,0.022,25,31.2,0.16,20635,21187,0.497150320588934,0.491332225124673,0.458503865393361,0.534902228285584,0.006,0.762,0.111,33652,0.01,0.022,2.7,0.496,0.223,678.45,1210,"Washington County",13303,"GA"
0.762,0.207,0.063,22.7,46.9,0.147,29949,30099,0.196511179645335,0.78517733230532,0.736303372977189,0.252875804250341,0.006,0.813,0.114,35830,0.029,0.056,2.76,0.481,0.244,641.78,2611,"Wayne County",13305,"GA"
0.556,0.425,0.037,22.5,13.4,0.197,2649,2801,0.422800718132855,0.565529622980251,0.508936170212766,0.487659574468085,0.003,0.775,0.112,35718,0.002,0.02,2.45,0.5,0.213,209.12,110,"Webster County",13307,"GA"
0.602,0.384,0.054,31.3,25.1,0.128,7995,7421,0.30732635585157,0.676022835394862,0.632407407407407,0.357407407407407,0.003,0.748,0.085,24382,0.01,0.011,2.03,0.348,0.169,295.48,445,"Wheeler County",13309,"GA"
0.949,0.024,0.029,20.1,112.8,0.206,27970,27144,0.142044006456546,0.828391810381446,0.825804603189762,0.159488110018145,0.006,0.852,0.193,40670,0.02,0.026,2.29,0.51,0.213,240.69,2222,"White County",13311,"GA"
0.908,0.044,0.333,20.5,353.2,0.127,103542,102599,0.261017060799684,0.708583097292668,0.719024899358879,0.268115401818995,0.016,0.691,0.14,40471,0.178,0.3,2.95,0.503,0.27,290.46,5376,"Whitfield County",13313,"GA"
0.622,0.357,0.041,27.8,24.5,0.16,8847,9255,0.286579212916246,0.705011772620249,0.656209987195903,0.33898847631242,0.007,0.759,0.086,32928,0.017,0.042,2.6,0.411,0.188,377.71,609,"Wilcox County",13315,"GA"
0.549,0.426,0.039,27.3,22.6,0.214,9940,10593,0.412527964205817,0.574720357941834,0.553729456384324,0.438263801095659,0.008,0.762,0.145,28983,0.015,0.043,2.47,0.522,0.217,469.49,630,"Wilkes County",13317,"GA"
0.59,0.386,0.027,21.3,21.4,0.179,9326,9563,0.442703461178672,0.545369504209542,0.504721223021583,0.490107913669065,0.005,0.797,0.082,36173,0.015,0.021,2.81,0.519,0.227,447.31,613,"Wilkinson County",13319,"GA"
0.692,0.289,0.021,20.2,38,0.169,20940,21679,0.243769658843455,0.743285748850714,0.697265160523187,0.295600475624257,0.005,0.714,0.081,35792,0.017,0.025,2.74,0.52,0.227,570.7,1811,"Worth County",13321,"GA"
0.343,0.009,0.123,18.3,45.9,0.175,194190,185079,0.636059508209358,0.269791104601865,0.232087848945781,0.744896493384196,0.22,0.91,0.256,51250,0.109,0.187,2.83,0.5,0.22,4028.42,15729,"Hawaii County",15001,"HI"
0.231,0.031,0.095,9.8,1586.7,0.158,991788,953207,0.614786319101942,0.316070609731766,0.297874882649142,0.688923785952036,0.424,0.903,0.321,72764,0.196,0.278,3,0.492,0.215,600.74,82157,"Honolulu County",15003,"HI"
0.337,0.007,0.108,11.2,108.2,0.174,70475,67090,0.624871843554205,0.287602050503133,0.241278726004178,0.734676179589262,0.313,0.901,0.251,62052,0.151,0.209,2.99,0.499,0.223,619.96,4680,"Kauai County",15007,"HI"
0.359,0.009,0.11,10.6,133.3,0.151,163019,154835,0.644545839590312,0.258846405606253,0.238469936350341,0.741116855830432,0.287,0.902,0.257,63512,0.172,0.207,2.93,0.497,0.223,1161.52,10056,"Maui County",15009,"HI"
0.982,0.004,0.017,9.5,13.5,0.221,7454,7682,0.299813780260708,0.653365256717212,0.532962869411468,0.451629199292751,0.005,0.907,0.163,47892,0.011,0.011,2.26,0.509,0.221,569.27,790,"Adair County",19001,"IA"
0.978,0.004,0.011,11.3,9.5,0.22,3875,4029,0.271373679154659,0.669068203650336,0.51112140871177,0.471733086190918,0.006,0.904,0.137,45871,0.006,0.012,2.2,0.499,0.214,423.44,353,"Adams County",19003,"IA"
0.964,0.014,0.057,12.6,22.4,0.213,14038,14328,0.352347520842475,0.595582857978646,0.473329425556858,0.514507620164127,0.005,0.89,0.149,48831,0.043,0.08,2.36,0.488,0.225,639.08,1282,"Allamakee County",19005,"IA"
0.974,0.007,0.015,15.2,25.9,0.214,12661,12887,0.29740813648294,0.661253280839895,0.510524611398964,0.475064766839378,0.004,0.883,0.183,39208,0.01,0.023,2.28,0.506,0.224,497.29,1045,"Appanoose County",19007,"IA"
0.982,0.004,0.011,9.5,13.8,0.243,5794,6119,0.319325244155075,0.631843740751702,0.523407967432393,0.467577784239605,0.005,0.903,0.166,48313,0.006,0.012,2.18,0.516,0.202,442.96,557,"Audubon County",19009,"IA"
0.979,0.006,0.013,8.4,36.4,0.169,25680,26076,0.34127100073046,0.600876552227904,0.496812092556773,0.490722831148363,0.003,0.919,0.188,56669,0.011,0.02,2.55,0.503,0.238,716.27,2160,"Benton County",19011,"IA"
0.862,0.09,0.042,17,231.7,0.148,132897,131090,0.506255832713813,0.433115578684298,0.393897741862397,0.594184729250057,0.02,0.895,0.253,45747,0.048,0.077,2.4,0.511,0.215,565.77,9095,"Black Hawk County",19013,"IA"
0.968,0.012,0.024,10.1,46,0.17,26433,26306,0.394522311212815,0.533323798627002,0.459366439558896,0.523776076420594,0.005,0.92,0.203,51826,0.009,0.029,2.41,0.497,0.227,571.57,2277,"Boone County",19015,"IA"
0.97,0.01,0.014,7.3,55.7,0.184,24721,24276,0.400674157303371,0.539250936329588,0.482902103192616,0.507641095475866,0.009,0.938,0.283,61216,0.006,0.022,2.46,0.508,0.218,435.48,1914,"Bremer County",19017,"IA"
0.978,0.005,0.014,9.9,36.7,0.162,21038,20958,0.391240011837822,0.542961428430502,0.424031303683909,0.563370872303875,0.004,0.906,0.171,55553,0.01,0.06,2.52,0.502,0.266,571.02,1511,"Buchanan County",19019,"IA"
0.859,0.029,0.248,12.8,35.2,0.146,20578,20260,0.348575620491503,0.598483922239883,0.546503244412401,0.442561884162461,0.084,0.787,0.2,46951,0.186,0.295,2.53,0.494,0.253,574.92,1207,"Buena Vista County",19021,"IA"
0.981,0.003,0.011,9.8,25.6,0.21,15006,14867,0.290063028027357,0.659514550087166,0.54647137150466,0.442210386151798,0.004,0.909,0.15,52026,0.006,0.02,2.37,0.505,0.236,580.13,1007,"Butler County",19023,"IA"
0.964,0.019,0.02,13.4,17,0.223,9866,10177,0.273457394711068,0.678942213516161,0.556840077071291,0.430057803468208,0.003,0.905,0.191,44484,0.007,0.019,2.15,0.486,0.206,569.97,928,"Calhoun County",19025,"IA"
0.975,0.008,0.023,9.6,36.6,0.192,20562,20816,0.316722568279827,0.635074269286057,0.527076835837822,0.464228333805878,0.005,0.913,0.188,48361,0.008,0.027,2.35,0.514,0.241,569.44,1447,"Carroll County",19027,"IA"
0.976,0.005,0.024,11.4,24.7,0.215,13448,13956,0.275832742735648,0.673990077958894,0.587693595646714,0.398493093344496,0.003,0.928,0.19,43481,0.01,0.025,2.21,0.507,0.226,564.27,1155,"Cass County",19029,"IA"
0.974,0.005,0.018,8,31.9,0.184,18411,18497,0.381206051566162,0.56200724483273,0.472350230414747,0.51644323418517,0.007,0.921,0.195,58088,0.013,0.029,2.37,0.505,0.229,579.44,1620,"Cedar County",19031,"IA"
0.957,0.014,0.043,13.2,77.7,0.197,43254,44151,0.434763398577299,0.511774842044802,0.428231696959402,0.560727025649737,0.011,0.92,0.21,44795,0.021,0.038,2.14,0.51,0.205,568.31,3999,"Cerro Gordo County",19033,"IA"
0.97,0.009,0.032,9.7,20.9,0.224,11836,12072,0.270934367927578,0.677012609117362,0.57421077430501,0.411967959792681,0.006,0.916,0.196,48977,0.009,0.032,2.17,0.504,0.21,576.91,1163,"Cherokee County",19035,"IA"
0.983,0.006,0.023,10.3,24.7,0.194,12264,12439,0.355583477304853,0.587246741008324,0.438873413803776,0.549675023212628,0.003,0.888,0.138,43971,0.018,0.042,2.27,0.5,0.238,504.38,1116,"Chickasaw County",19037,"IA"
0.964,0.009,0.121,13.7,21.5,0.176,9217,9286,0.332122587968218,0.614301929625426,0.482946793997271,0.497271487039563,0.007,0.873,0.143,43216,0.055,0.088,2.49,0.498,0.243,431.17,695,"Clarke County",19039,"IA"
0.973,0.007,0.032,8.9,29.4,0.196,16515,16667,0.262936080543198,0.687192694919223,0.587380952380952,0.400357142857143,0.007,0.931,0.184,49035,0.022,0.037,2.28,0.509,0.228,567.24,1360,"Clay County",19041,"IA"
0.979,0.007,0.019,12.5,23.3,0.209,17692,18129,0.355682567597274,0.583534842822598,0.458882125069175,0.527725511898174,0.003,0.916,0.155,47494,0.014,0.034,2.29,0.497,0.222,778.54,1575,"Clayton County",19043,"IA"
0.94,0.032,0.029,14,70.7,0.183,48051,49116,0.44307191841041,0.494505011429576,0.378844530213485,0.608008684115306,0.006,0.9,0.177,49559,0.015,0.023,2.4,0.509,0.227,694.92,4259,"Clinton County",19045,"IA"
0.938,0.023,0.273,15.8,23.9,0.169,17228,17096,0.289274264062955,0.671524336928009,0.536045468142387,0.453933592581514,0.017,0.789,0.147,46548,0.128,0.225,2.65,0.49,0.255,714.19,1161,"Crawford County",19047,"IA"
